"2015/07/21","695.3500","3764433.0000","684.8800","705.6000","684.1500"
"2015/07/20","692.8400","5116327.0000","688.9800","697.8000","681.7700"
"2015/07/17","699.6200","12846880.0000","680.0000","703.0000","678.0000"
"2015/07/16","601.7800","5401450.0000","589.5000","604.5000","587.9200"
"2015/07/15","583.9600","2067590.0000","583.7400","588.6900","580.2100"
"2015/07/14","584.1800","3710928.0000","574.5000","589.7087","574.1700"
"2015/07/13","571.7300","2085866.0000","559.5100","572.8500","558.7000"
"2015/07/10","556.1100","2169406.0000","553.7100","559.2900","552.0000"
"2015/07/09","544.6500","1485579.0000","548.6500","548.8800","544.6200"
"2015/07/08","541.7000","1380910.0000","545.6000","548.2800","541.2000"
"2015/07/07","550.0300","1678926.0000","547.4300","551.0000","539.8500"
"2015/07/06","545.6200","1277899.0000","542.2500","548.5800","542.0950"
"2015/07/02","547.3400","1406198.0000","544.7400","548.0000","543.5700"
"2015/07/01","543.3000","1536068.0000","543.6600","545.8100","539.7600"
"2015/06/30","540.0400","1724359.0000","545.0900","545.9000","539.5400"
"2015/06/29","541.2500","1880383.0000","546.7500","550.9000","540.2400"
"2015/06/26","553.0600","2183443.0000","559.7100","560.0000","551.8500"
"2015/06/25","557.9500","1335133.0000","560.3000","563.1400","557.4550"
"2015/06/24","558.5700","1442149.0000","562.4800","562.6400","556.8100"
"2015/06/23","563.3900","1568936.0000","559.7900","564.9000","557.1500"
"2015/06/22","559.6800","1735267.0000","559.4100","565.6100","558.9100"
"2015/06/19","557.5200","2961487.0000","556.5200","557.9100","552.2580"
"2015/06/18","556.1800","2058702.0000","548.0000","557.2500","548.0000"
"2015/06/17","546.6000","1216067.0000","545.4200","548.3600","541.8100"
"2015/06/16","544.8700","1625462.0000","544.4800","546.6900","541.5724"
"2015/06/15","543.0000","1357406.0000","542.7300","544.0500","539.2100"
"2015/06/12","547.4700","1272112.0000","547.1500","548.8500","545.6300"
"2015/06/11","550.0400","1287655.0000","554.4900","554.8300","549.1700"
"2015/06/10","552.6000","1512572.0000","545.7000","554.7800","545.1100"
"2015/06/09","542.1600","1496543.0000","543.4200","544.8400","538.8506"
"2015/06/08","543.4800","1366108.0000","549.6100","549.8700","542.9500"
"2015/06/05","549.5300","1218634.0000","552.0000","553.3300","547.3840"
"2015/06/04","551.6900","1316279.0000","552.1800","555.9600","549.1200"
"2015/06/03","555.2900","1333465.0000","555.1000","557.9900","552.1500"
"2015/06/02","553.9500","1592575.0000","547.4300","558.7900","546.5500"
"2015/06/01","549.2100","1653245.0000","548.7300","550.5700","543.5800"
"2015/05/29","545.3200","2158011.0000","553.2000","553.9400","545.0400"
"2015/05/28","554.1800","1177318.0000","553.7900","555.7600","550.8000"
"2015/05/27","554.2500","1742062.0000","548.6800","555.2900","546.5813"
"2015/05/26","547.1900","1866458.0000","552.5800","553.3305","542.9700"
"2015/05/22","554.5200","1209496.0000","554.4600","558.2400","553.6200"
"2015/05/21","556.8100","1707151.0000","550.2000","557.6100","549.3010"
"2015/05/20","552.5100","1540493.0000","550.9200","556.0650","545.1000"
"2015/05/19","549.2800","2354545.0000","548.0000","553.4000","547.1200"
"2015/05/18","546.6700","1333895.0000","543.8200","548.3400","542.2500"
"2015/05/15","546.4900","1669028.0000","550.3900","550.6000","542.5000"
"2015/05/14","549.2000","1583182.0000","543.9700","549.6900","542.5000"
"2015/05/13","539.4900","1211630.0000","540.4700","543.8400","538.9800"
"2015/05/12","538.7300","1762653.0000","542.8100","542.9610","535.0000"
"2015/05/11","545.7800","1091503.0000","548.4900","553.3699","545.6000"
"2015/05/08","548.9500","1411047.0000","548.8700","552.8000","548.0300"
"2015/05/07","542.0400","1590003.0000","535.9000","545.2000","533.4500"
"2015/05/06","535.0800","1948741.0000","542.6400","543.9300","532.2350"
"2015/05/05","543.0450","1422862.0000","550.1600","552.6100","542.3700"
"2015/05/04","552.8400","1750805.0000","550.9900","556.6900","547.3900"
"2015/05/01","551.1600","1730758.0000","550.5100","551.2200","543.8500"
"2015/04/30","548.7700","2359357.0000","558.5600","561.1100","546.7200"
"2015/04/29","561.3900","1680892.0000","560.5100","565.8400","559.0000"
"2015/04/28","564.3700","1859750.0000","564.3200","567.8300","560.9600"
"2015/04/27","566.1200","2398657.0000","572.7700","575.5200","562.3000"
"2015/04/24","573.6600","4608117.0000","580.0500","584.7000","568.3500"
"2015/04/23","557.4600","3832155.0000","550.4100","561.1700","550.0800"
"2015/04/22","549.1800","1588353.0000","543.0600","551.0000","541.3200"
"2015/04/21","542.9250","1456074.0000","546.3100","547.7745","542.2100"
"2015/04/20","544.5300","1925377.0000","533.7500","545.8000","533.3500"
"2015/04/17","532.7400","2458770.0000","537.3100","539.8000","529.0000"
"2015/04/16","543.5200","1582777.0000","538.3500","545.2290","538.1000"
"2015/04/15","541.0400","2345682.0000","537.9600","543.1900","532.3700"
"2015/04/14","539.7800","2357586.0000","546.5700","546.5700","535.7400"
"2015/04/13","548.6400","1466277.0000","547.0500","553.2700","546.3000"
"2015/04/10","548.5400","1305197.0000","549.5700","549.8500","544.9800"
"2015/04/09","548.0200","1617785.0000","549.2100","549.3700","541.9510"
"2015/04/08","548.8400","1419291.0000","546.0000","551.5000","546.0000"
"2015/04/07","544.8600","1365906.0000","544.9900","550.1600","543.5850"
"2015/04/06","543.9500","1684445.0000","538.8400","545.5400","535.7000"
"2015/04/02","541.3100","2387229.0000","547.4100","548.0000","540.4400"
"2015/04/01","549.4900","1936432.0000","554.8300","558.5000","546.0300"
"2015/03/31","554.7000","1746223.0000","557.9400","562.4500","554.6700"
"2015/03/30","561.1350","1238950.0000","560.2500","562.1600","556.7900"
"2015/03/27","557.5500","1725780.0000","561.8300","564.0660","556.9300"
"2015/03/26","563.6400","2489407.0000","564.6500","567.1900","558.3100"
"2015/03/25","567.0000","2652778.0000","577.5700","580.0700","567.0000"
"2015/03/24","577.5400","3952003.0000","568.5400","581.8800","568.0900"
"2015/03/23","565.3700","1501661.0000","566.0000","569.6399","563.0600"
"2015/03/20","564.9500","2212764.0000","566.7100","567.1000","564.4800"
"2015/03/19","563.6700","1230348.0000","564.5200","566.9600","562.1200"
"2015/03/18","566.1600","1762169.0000","557.7300","566.5100","553.5000"
"2015/03/17","557.6100","1443991.0000","558.2900","560.6400","554.4100"
"2015/03/16","561.6400","1840931.0000","556.9300","563.7500","551.3200"
"2015/03/13","553.0000","1769482.0000","559.2300","564.3600","550.3300"
"2015/03/12","561.1700","1779635.0000","558.4800","561.8400","555.5300"
"2015/03/11","555.6900","2025341.0000","559.8000","564.1800","555.4100"
"2015/03/10","559.8500","2002985.0000","568.4750","569.7620","559.8200"
"2015/03/09","574.1000","1174148.0000","570.9200","575.4500","569.0500"
"2015/03/06","572.9000","1877842.0000","582.0000","582.7800","572.0600"
"2015/03/05","581.4350","1795117.0000","579.6200","583.2000","578.2300"
"2015/03/04","578.3300","1897566.0000","576.9700","581.6300","572.5200"
"2015/03/03","578.7950","2526019.0000","576.3500","580.8500","570.5000"
"2015/03/02","575.0200","2515699.0000","567.0000","575.9900","563.1500"
"2015/02/27","562.6300","3414672.0000","558.1500","569.4200","557.0300"
"2015/02/26","559.2900","2700734.0000","545.7400","560.1299","545.0900"
"2015/02/25","547.3300","2041250.0000","538.4400","549.5700","538.0100"
"2015/02/24","538.6500","1421363.0000","531.5500","539.4000","531.0000"
"2015/02/23","535.0000","1642529.0000","539.0000","539.3000","532.0000"
"2015/02/20","541.8000","1911661.0000","547.5800","547.5800","538.1000"
"2015/02/19","546.4500","1541664.0000","542.4700","546.8600","540.7500"
"2015/02/18","542.6500","1462015.0000","543.8200","547.5500","539.5500"
"2015/02/17","545.0100","1957516.0000","551.1600","553.0000","543.2600"
"2015/02/13","551.1600","2298660.0000","547.5100","552.5400","546.6000"
"2015/02/12","546.0100","2427255.0000","539.6600","548.3400","537.0000"
"2015/02/11","538.0000","1914093.0000","539.7300","541.9500","536.0000"
"2015/02/10","540.1600","2367572.0000","532.1500","541.0000","529.1725"
"2015/02/09","529.2800","1513810.0000","531.0600","533.8800","527.5500"
"2015/02/06","533.8750","2144723.0000","531.0100","540.2150","528.6500"
"2015/02/05","529.8300","1658557.0000","527.9300","530.6900","525.6400"
"2015/02/04","526.1000","1692531.0000","533.1400","536.7460","525.0300"
"2015/02/03","533.3000","2352437.0000","529.9400","537.4500","526.8100"
